component,i,j,value
0,28,15,-0.0005838996280945637
0,28,16,0.6292570735315727
0,28,17,0.02684041551686358
0,28,18,0.29258735760474325
0,28,19,-0.2738600290694648
0,28,20,-0.09855142033648562
0,28,21,0.08191797284556393
0,28,22,-0.09705915178277731
0,28,23,-0.07482813137102766
0,28,24,0.22974086439736163
0,28,25,0.2169684181703497
0,28,26,0.46894609200003246
0,28,27,0.15665954460184436
0,28,28,0.6897195162234021
0,28,29,0.2797533101727357
0,28,30,-0.016573296080798685
0,28,31,0.016573296080798685
0,29,0,-0.11728793248257245
0,29,1,-0.019705674361310807
0,29,2,-0.10236228966653925
0,29,3,-0.0925253080516762
0,29,4,-0.05946339443737694
0,29,5,0.18575091485220926
0,29,6,0.2154622432973474
0,29,7,-0.05781090877003379
0,29,8,-0.10168668449926023
0,29,9,0.4726598712430701
0,29,10,-0.1512499134721854
0,29,11,-0.3294363955225324
0,29,12,-0.14821365119024668
0,29,13,-0.12035039350562896
0,29,14,-0.18695995902922102
0,29,15,0.4269882240993143
0,29,16,0.7235418879594852
0,29,17,0.1688327620250647
0,29,18,0.12874189231721037
0,29,19,0.3303300632216968
0,29,20,-0.06115311787240238
0,29,21,0.043577435497124214
0,29,22,-0.05794868537131621
0,29,23,-0.05311618788250291
0,29,24,0.13401645953486685
0,29,25,0.2733321621468826
0,29,26,0.4211892035957493
0,29,27,0.14603759176060072
0,29,28,0.2797533101727357
0,29,29,0.41788041593074016
0,29,30,0.10369984839715043
0,29,31,-0.10369984839715043
0,30,0,-0.27503501658892604
0,30,1,-0.3335809142384957
0,30,2,-0.2716209647890836
0,30,3,-0.23061278049055117
0,30,4,0.006410245521769148
0,30,5,-0.05663097276702493
0,30,6,-0.20331839567862084
0,30,7,-0.14408963254333476
0,30,8,0.1308895951823574
0,30,9,0.32072793284178364
0,30,10,-0.09144981194020711
0,30,11,-0.06192415500330171
0,30,12,-0.10532630685263226
0,30,13,-0.12689769218681468
0,30,14,0.06911456488317415
0,30,15,0.09445904187233654
0,30,16,0.012495425275112337
0,30,17,-0.006990803223883829
0,30,18,0.0692082116282971
0,30,19,0.2898216748500611
0,30,20,-0.2514168929447289
0,30,21,-0.357503933961331
0,30,22,-0.2515568146349038
0,30,23,-0.19453165197929834
0,30,24,-0.13617320252362689
0,30,25,-0.07577617228227444
0,30,26,-0.15834904865302252
0,30,27,-0.1954145614793508
0,30,28,-0.016573296080798685
0,30,29,0.10369984839715043
0,30,30,0.6329598014981271
0,30,31,-0.6329588014981271
0,31,0,0.27503501658892604
0,31,1,0.3335809142384957
0,31,2,0.2716209647890836
0,31,3,0.23061278049055117
0,31,4,-0.006410245521769148
0,31,5,0.05663097276702493
0,31,6,0.20331839567862084
0,31,7,0.14408963254333476
0,31,8,-0.1308895951823574
0,31,9,-0.32072793284178364
0,31,10,0.09144981194020711
0,31,11,0.06192415500330171
0,31,12,0.10532630685263226
0,31,13,0.12689769218681468
0,31,14,-0.06911456488317415
0,31,15,-0.09445904187233654
0,31,16,-0.012495425275112337
0,31,17,0.006990803223883829
0,31,18,-0.0692082116282971
0,31,19,-0.2898216748500611
0,31,20,0.2514168929447289
0,31,21,0.357503933961331
0,31,22,0.2515568146349038
0,31,23,0.19453165197929834
0,31,24,0.13617320252362689
0,31,25,0.07577617228227444
0,31,26,0.15834904865302252
0,31,27,0.1954145614793508
0,31,28,0.016573296080798685
0,31,29,-0.10369984839715043
0,31,30,-0.6329588014981271
0,31,31,0.6329598014981271
1,0,0,0.2688585533742364
1,0,1,0.00997316272926046
1,0,2,0.25680685345092563
1,0,3,0.2137829946466015
1,0,4,-0.09095171286547583
1,0,5,0.05273123996944447
1,0,6,0.07688705406737129
1,0,7,0.10775291922368467
1,0,8,-0.1606752149753381
1,0,9,-0.20755613217508523
1,0,10,-0.014224933462282022
1,0,11,-0.17040320563559525
1,0,12,-0.006885311462295817
1,0,13,0.040307182822250195
1,0,14,-0.26173259677305655
1,0,15,0.017392643386877113
1,0,16,0.04433481234831825
1,0,17,0.10421628541433667
1,0,18,-0.20310693227074147
1,0,19,-0.07146353873517146
1,0,20,0.21485912921361525
1,0,21,0.026615304105863512
1,0,22,0.20688378093980417
1,0,23,0.15870244525018898
1,0,24,-0.07784068766527269
1,0,25,0.08674508320965114
1,0,26,0.10875698133962847
1,0,27,0.17007090718286944
1,0,28,-0.08159318723456367
1,0,29,-0.028859142208440085
1,0,30,-0.09395038465646069
1,0,31,0.09395038465646069
1,1,0,0.009973162729260462
1,1,1,0.9031711021668957
1,1,2,0.008793214222988325
1,1,3,0.016375465191136456
1,1,4,-0.25461361438975594
1,1,5,-0.007633916779835451
1,1,6,0.012613771272253079
1,1,7,-0.03909341046223836
1,1,8,-0.12727762118038052
1,1,9,-0.022932505005462515
1,1,10,0.12298393191488176
1,1,11,0.6259778091029693
1,1,12,0.10735020414710375
1,1,13,0.0634429119662272
1,1,14,0.21773265660791244
1,1,15,0.09747642828724233
1,1,16,0.04076706536541142
1,1,17,-0.04068291893095453
1,1,18,0.12585932974427644
1,1,19,0.14462215153085206
1,1,20,0.011932758343164093
1,1,21,0.7797648598097542
1,1,22,0.008446074827444378
1,1,23,0.015291164405197764
1,1,24,-0.14652119146690062
1,1,25,0.0034066477111955166
1,1,26,0.005108006760285009
1,1,27,-0.0823921465435898
1,1,28,-0.09883092333621053
1,1,29,0.03206937182959598
1,1,30,-0.05472413578380292
1,1,31,0.05472413578380292
1,2,0,0.25680685345092563
1,2,1,0.008793214222988325
1,2,2,0.24628684411394677
1,2,3,0.2036834266522319
1,2,4,-0.07467847107983969
1,2,5,0.06337574523096709
1,2,6,0.08100065068358031
1,2,7,0.10985224449041017
1,2,8,-0.15088555801215012
1,2,9,-0.18515048206772736
1,2,10,-0.013711371787515716
1,2,11,-0.16710970084161025
1,2,12,-0.005656213675814226
1,2,13,0.03843246762858488
1,2,14,-0.2518511584055934
1,2,15,0.02652754488798325
1,2,16,0.04980744145081704
1,2,17,0.10882408970788494
1,2,18,-0.19361688804363267
1,2,19,-0.06206850717617605
1,2,20,0.2055198381712599
1,2,21,0.023480168328132333
1,2,22,0.19905070443050982
1,2,23,0.1513760299429432
1,2,24,-0.06573266050982508
1,2,25,0.09390594392297219
1,2,26,0.11291090270026598
1,2,27,0.17213675218670063
1,2,28,-0.07360151955258601
1,2,29,-0.017182064379758964
1,2,30,-0.0907913848517016
1,2,31,0.0907913848517016
1,3,0,0.2137829946466015
1,3,1,0.016375465191136456
1,3,2,0.2036834266522319
1,3,3,0.1728574095271991
1,3,4,-0.07772534683646323
1,3,5,0.03608126853777663
1,3,6,0.057654915141760944
1,3,7,0.08254443181784847
1,3,8,-0.12897774595985168
1,3,9,-0.1620245810176199
1,3,10,-0.005404829021880256
1,3,11,-0.1296310513134736
1,3,12,-0.0006016201795313728
1,3,13,0.03570168183685058
1,3,14,-0.2002686026105864
1,3,15,0.008072727828380026
1,3,16,0.029673854442039974
1,3,17,0.07134135093408467
1,3,18,-0.15924343553195183
1,3,19,-0.05226626783249099
1,3,20,0.17238731892801037
1,3,21,0.02825588140216007
1,3,22,0.16543782982928362
1,3,23,0.12943094402556243
1,3,24,-0.06496217910936206
1,3,25,0.06293555626876136
1,3,26,0.08087911280361622
1,3,27,0.1270004347855743
1,3,28,-0.06870691730744036
1,3,29,-0.02076747953808402
1,3,30,-0.08394534260514691
1,3,31,0.08394534260514691
1,4,0,-0.09095171286547583
1,4,1,-0.25461361438975594
1,4,2,-0.07467847107983969
1,4,3,-0.07772534683646323
1,4,4,0.6489407106026395
1,4,5,0.19409314294168403
1,4,6,0.03778437677595984
1,4,7,0.09333801933970567
1,4,8,0.22636120194833886
1,4,9,0.3193355878726051
1,4,10,-0.012216022421691695
1,4,11,-0.08735833492589833
1,4,12,-0.029406899933643604
1,4,13,-0.018112543408386902
1,4,14,0.11938308331609787
1,4,15,-0.007453857099279901
1,4,16,-0.008508519670833993
1,4,17,0.0587807031517168
1,4,18,0.08085586664066374
1,4,19,0.010951467757057813
1,4,20,-0.06398139247509763
1,4,21,-0.1902509205270561
1,4,22,-0.05671541315980641
1,4,23,-0.0508316519021335
1,4,24,0.5133232752796457
1,4,25,0.06800185308616004
1,4,26,0.03042415800848131
1,4,27,0.10437527281554156
1,4,28,0.19674788876523316
1,4,29,0.13546446190439398
1,4,30,-0.014369148725193988
1,4,31,0.014369148725193988
1,5,0,0.05273123996944447
1,5,1,-0.007633916779835451
1,5,2,0.06337574523096709
1,5,3,0.03608126853777663
1,5,4,0.19409314294168403
1,5,5,0.19651053754905692
1,5,6,0.11192962778712222
1,5,7,0.12079039992799417
1,5,8,0.018828408111838706
1,5,9,0.15970304756992004
1,5,10,0.0027923140896601957
1,5,11,-0.0894313180632416
1,5,12,0.014131540549489835
1,5,13,0.010782946503933704
1,5,14,-0.06195323948702588
1,5,15,0.12567383077552302
1,5,16,0.09704349221295372
1,5,17,0.14353584004279957
1,5,18,-0.042179778240618485
1,5,19,0.07326373057996133
1,5,20,0.04872781359568646
1,5,21,-0.015988148885377005
1,5,22,0.060768467590724934
1,5,23,0.03122954600053088
1,5,24,0.1468201734101369
1,5,25,0.16278744635165018
1,5,26,0.13548436905624464
1,5,27,0.1696759523788761
1,5,28,0.04945057078150866
1,5,29,0.14704199437775684
1,5,30,-0.04240400300314566
1,5,31,0.04240400300314566
1,6,0,0.07688705406737129
1,6,1,0.012613771272253079
1,6,2,0.08100065068358031
1,6,3,0.057654915141760944
1,6,4,0.03778437677595984
1,6,5,0.11192962778712222
1,6,6,0.10560959082075098
1,6,7,0.0965765284617138
1,6,8,-0.04643642420947259
1,6,9,0.025999316859638587
1,6,10,0.0004021415654075836
1,6,11,-0.06918922969415497
1,6,12,0.011419835196768594
1,6,13,0.013868064972589978
1,6,14,-0.07746922665500343
1,6,15,0.10273255644583723
1,6,16,0.10953847693428691
1,6,17,0.14642814984657745
1,6,18,-0.07469935125999758
1,6,19,0.04115338139707703
1,6,20,0.06421732400848151
1,6,21,0.010619133675769376
1,6,22,0.07117547362385632
1,6,23,0.044309844857404974
1,6,24,0.04056712589366297
1,6,25,0.11582937486032267
1,6,26,0.13179302584092345
1,6,27,0.14684354477270753
1,6,28,-0.020991256033911436
1,6,29,0.07277237888575075
1,6,30,-0.03968724765940009
1,6,31,0.03968724765940009
1,7,0,0.10775291922368467
1,7,1,-0.03909341046223836
1,7,2,0.10985224449041017
1,7,3,0.08254443181784847
1,7,4,0.09333801933970567
1,7,5,0.12079039992799417
1,7,6,0.0965765284617138
1,7,7,0.1228265159787783
1,7,8,-0.028523964017836644
1,7,9,0.02375515641129422
1,7,10,0.0028900938095066647
1,7,11,-0.10861040123645166
1,7,12,0.009217636572117507
1,7,13,0.020667625550220923
1,7,14,-0.10693199781990961
1,7,15,0.06567810314314164
1,7,16,0.07210146725649755
1,7,17,0.1534446486055635
1,7,18,-0.09698361787858058
1,7,19,0.009590655344366162
1,7,20,0.08988025193274911
1,7,21,-0.025602552308202835
1,7,22,0.0936248648253891
1,7,23,0.06362187169964036
1,7,24,0.06924962917469699
1,7,25,0.10650519165280584
1,7,26,0.11328811071986386
1,7,27,0.17266601614051777
1,7,28,-0.007195892619476804
1,7,29,0.06563073972471474
1,7,30,-0.05849225544913636
1,7,31,0.05849225544913636
1,8,0,-0.1606752149753381
1,8,1,-0.12727762118038052
1,8,2,-0.15088555801215012
1,8,3,-0.12897774595985168
1,8,4,0.22636120194833886
1,8,5,0.018828408111838706
1,8,6,-0.04643642420947259
1,8,7,-0.028523964017836644
1,8,8,0.5543963672674421
1,8,9,0.20223534271682267
1,8,10,0.061609151194504296
1,8,11,-0.09751685629967309
1,8,12,0.04536377670675343
1,8,13,-0.002393561772235001
1,8,14,0.12751456924001217
1,8,15,-0.03128386302262641
1,8,16,-0.038626473750837005
1,8,17,-0.006096850290507666
1,8,18,0.2544419471735986
1,8,19,0.014991799436661598
1,8,20,-0.11688985551974779
1,8,21,-0.1392384497010301
1,8,22,-0.11275693191701425
1,8,23,-0.08941740502732862
1,8,24,0.1528819352145036
1,8,25,-0.040255623968664556
1,8,26,-0.06939304888037914
1,8,27,-0.0612392091605845
1,8,28,0.3657517256223942
1,8,29,0.047932658956597374
1,8,30,0.041149402263101056
1,8,31,-0.041149402263101056
1,9,0,-0.20755613217508523
1,9,1,-0.022932505005462515
1,9,2,-0.18515048206772736
1,9,3,-0.1620245810176199
1,9,4,0.3193355878726051
1,9,5,0.15970304756992004
1,9,6,0.025999316859638587
1,9,7,0.02375515641129422
1,9,8,0.20223534271682267
1,9,9,0.521760837984401
1,9,10,0.03301364762176195
1,9,11,0.013775036160224824
1,9,12,0.035742504424099174
1,9,13,-0.018192213106881967
1,9,14,0.19796259327344282
1,9,15,0.09261937199773498
1,9,16,0.014937292861127388
1,9,17,0.007594233209256957
1,9,18,0.1606118677442662
1,9,19,0.20250375268590362
1,9,20,-0.14801721163785225
1,9,21,-0.04195148102997555
1,9,22,-0.12940702966719328
1,9,23,-0.10834542215653795
1,9,24,0.2715436959760662
1,9,25,0.08373260524545621
1,9,26,0.007205369760657842
1,9,27,-0.0017091555006542092
1,9,28,0.17924517277903654
1,9,29,0.2811889141049289
1,9,30,0.016764829929107303
1,9,31,-0.016764829929107303
1,10,0,-0.014224933462282019
1,10,1,0.12298393191488176
1,10,2,-0.013711371787515716
1,10,3,-0.0054048290218802544
1,10,4,-0.012216022421691695
1,10,5,0.0027923140896601957
1,10,6,0.0004021415654075836
1,10,7,0.0028900938095066647
1,10,8,0.061609151194504296
1,10,9,0.03301364762176195
1,10,10,0.13170229012001713
1,10,11,0.160836879237216
1,10,12,0.11483491549752717
1,10,13,0.0602411388719557
1,10,14,0.11156442836872542
1,10,15,0.012268251369588324
1,10,16,0.002580029164246061
1,10,17,0.022690683832942187
1,10,18,0.08175570862133112
1,10,19,0.03441521730878754
1,10,20,0.004446632338003763
1,10,21,0.09783008191768205
1,10,22,0.0008848688213346081
1,10,23,0.006316505162914775
1,10,24,-0.032499685407264
1,10,25,-0.02728002368282626
1,10,26,-0.02557608654175268
1,10,27,-0.033521716600304736
1,10,28,-0.010923248646405525
1,10,29,-0.00367306845500513
1,10,30,-0.02984738647901658
1,10,31,0.02984738647901658
1,11,0,-0.17040320563559525
1,11,1,0.6259778091029693
1,11,2,-0.16710970084161025
1,11,3,-0.1296310513134736
1,11,4,-0.08735833492589833
1,11,5,-0.0894313180632416
1,11,6,-0.06918922969415497
1,11,7,-0.10861040123645166
1,11,8,-0.09751685629967309
1,11,9,0.013775036160224824
1,11,10,0.160836879237216
1,11,11,1.0717458708805436
1,11,12,0.1350556787101294
1,11,13,0.050098671524775006
1,11,14,0.48261244206517445
1,11,15,0.04052633059215125
1,11,16,-0.0216868078597463
1,11,17,-0.07102538321366142
1,11,18,0.31132436984359657
1,11,19,0.07656589362241689
1,11,20,-0.14960819536730594
1,11,21,0.6134124312160756
1,11,22,-0.15352093594889882
1,11,23,-0.1050771692975238
1,11,24,-0.17573787556416207
1,11,25,-0.1732733565582984
1,11,26,-0.16894954071679943
1,11,27,-0.2711156809924296
1,11,28,-0.21134035065342036
1,11,29,-0.15157312441992082
1,11,30,0.04711161238584659
1,11,31,-0.04711161238584659
1,12,0,-0.006885311462295817
1,12,1,0.10735020414710375
1,12,2,-0.005656213675814226
1,12,3,-0.0006016201795313721
1,12,4,-0.029406899933643604
1,12,5,0.014131540549489835
1,12,6,0.011419835196768594
1,12,7,0.009217636572117506
1,12,8,0.04536377670675343
1,12,9,0.035742504424099174
1,12,10,0.11483491549752717
1,12,11,0.1350556787101294
1,12,12,0.11111426009683217
1,12,13,0.05237399181571353
1,12,14,0.08699795851649467
1,12,15,0.03911029220967227
1,12,16,0.02129182729754848
1,12,17,0.045084925499039356
1,12,18,0.08124385440825416
1,12,19,0.047051938481920456
1,12,20,0.006638979071502157
1,12,21,0.07794262214632361
1,12,22,0.007861805946974226
1,12,23,0.00716815067333168
1,12,24,-0.054054494506140215
1,12,25,-0.007053974615840957
1,12,26,-0.007990514723133132
1,12,27,-0.015523995984204753
1,12,28,-0.010381564577713118
1,12,29,0.004472990296596461
1,12,30,-0.02597791263078132
1,12,31,0.02597791263078132
1,13,0,0.0403071828222502
1,13,1,0.0634429119662272
1,13,2,0.03843246762858488
1,13,3,0.035701681836850574
1,13,4,-0.018112543408386906
1,13,5,0.010782946503933704
1,13,6,0.013868064972589978
1,13,7,0.020667625550220923
1,13,8,-0.002393561772235001
1,13,9,-0.018192213106881967
1,13,10,0.0602411388719557
1,13,11,0.050098671524775006
1,13,12,0.05237399181571353
1,13,13,0.03741807637468139
1,13,14,0.008865415722023914
1,13,15,0.007666783339451351
1,13,16,0.008863866969274185
1,13,17,0.027407666946773667
1,13,18,0.0015765059642079333
1,13,19,0.005561941754452133
1,13,20,0.04047007430250803
1,13,21,0.056121431725139996
1,13,22,0.03700029367119651
1,13,23,0.03229597020393275
1,13,24,-0.02582276047896159
1,13,25,8.204519595656391e-05
1,13,26,0.005679410410078989
1,13,27,0.011779896441284098
1,13,28,-0.02328675804607626
1,13,29,-0.005225529583370829
1,13,30,-0.037830686398448034
1,13,31,0.037830686398448034
1,14,0,-0.26173259677305655
1,14,1,0.21773265660791244
1,14,2,-0.2518511584055934
1,14,3,-0.2002686026105864
1,14,4,0.11938308331609787
1,14,5,-0.06195323948702588
1,14,6,-0.07746922665500343
1,14,7,-0.10693199781990961
1,14,8,0.1275145692400122
1,14,9,0.19796259327344282
1,14,10,0.11156442836872542
1,14,11,0.48261244206517445
1,14,12,0.08699795851649467
1,14,13,0.008865415722023916
1,14,14,0.6879964436389737
1,14,15,0.0038819358212073894
1,14,16,-0.03692455483810958
1,14,17,-0.04776768537795711
1,14,18,0.35185128069579125
1,14,19,0.1169179123812779
1,14,20,-0.21277557654343693
1,14,21,0.1461986570420681
1,14,22,-0.20933008077637258
1,14,23,-0.15168919677279288
1,14,24,0.1687448508042666
1,14,25,-0.1415177063154614
1,14,26,-0.14628142172292954
1,14,27,-0.21736230521369895
1,14,28,-0.02003184985055122
1,14,29,-0.015190318324267031
1,14,30,0.061861109610756373
1,14,31,-0.061861109610756373
1,15,0,0.017392643386877113
1,15,1,0.09747642828724233
1,15,2,0.02652754488798325
1,15,3,0.008072727828380026
1,15,4,-0.007453857099279901
1,15,5,0.12567383077552302
1,15,6,0.10273255644583723
1,15,7,0.06567810314314164
1,15,8,-0.03128386302262641
1,15,9,0.09261937199773498
1,15,10,0.012268251369588324
1,15,11,0.04052633059215125
1,15,12,0.03911029220967227
1,15,13,0.007666783339451351
1,15,14,0.0038819358212073894
1,15,15,0.207539909492923
1,15,16,0.1582995709273294
1,15,17,0.18988648779089423
1,15,18,0.026563318965957212
1,15,19,0.12804766759205263
1,15,20,0.007921776775673193
1,15,21,0.055520975503196277
1,15,22,0.02352437680398113
1,15,23,0.0011231978804548686
1,15,24,-0.03695899510946405
1,15,25,0.13138975717176074
1,15,26,0.12134387214087579
1,15,27,0.10345987068297983
1,15,28,-0.031076105558774242
1,15,29,0.09164996256382812
1,15,30,0.003003833448000586
1,15,31,-0.003003833448000586
1,16,0,0.04433481234831825
1,16,1,0.04076706536541142
1,16,2,0.04980744145081704
1,16,3,0.029673854442039974
1,16,4,-0.008508519670833993
1,16,5,0.09704349221295372
1,16,6,0.10953847693428691
1,16,7,0.07210146725649755
1,16,8,-0.038626473750837005
1,16,9,0.014937292861127388
1,16,10,0.002580029164246061
1,16,11,-0.0216868078597463
1,16,12,0.02129182729754848
1,16,13,0.008863866969274183
1,16,14,-0.03692455483810958
1,16,15,0.1582995709273294
1,16,16,0.17329151921686242
1,16,17,0.2008615916203415
1,16,18,-0.030964729301581777
1,16,19,0.0776391841043987
1,16,20,0.030966398786060195
1,16,21,0.021438758361611743
1,16,22,0.04076537899843707
1,16,23,0.018535008284907825
1,16,24,-0.007500445393208382
1,16,25,0.10675833378772648
1,16,26,0.1366057043414167
1,16,27,0.12328383451752109
1,16,28,-0.03672073600215198
1,16,29,0.05253896170133365
1,16,30,-0.0034845625416850172
1,16,31,0.0034845625416850172
1,17,0,0.10421628541433667
1,17,1,-0.04068291893095453
1,17,2,0.10882408970788494
1,17,3,0.07134135093408467
1,17,4,0.0587807031517168
1,17,5,0.14353584004279957
1,17,6,0.14642814984657745
1,17,7,0.1534446486055635
1,17,8,-0.006096850290507666
1,17,9,0.007594233209256957
1,17,10,0.022690683832942187
1,17,11,-0.07102538321366142
1,17,12,0.045084925499039356
1,17,13,0.027407666946773667
1,17,14,-0.04776768537795711
1,17,15,0.18988648779089423
1,17,16,0.2008615916203415
1,17,17,0.42266661817789625
1,17,18,-0.047370163220423984
1,17,19,0.06547863351395732
1,17,20,0.07395619973349549
1,17,21,-0.04123961658968323
1,17,22,0.08392773920100131
1,17,23,0.045572916847299014
1,17,24,0.015836423620017272
1,17,25,0.1261078374859277
1,17,26,0.16036649285341995
1,17,27,0.25012093927934165
1,17,28,-0.056477619584619394
1,17,29,0.039692384448262986
1,17,30,-0.025735671502650975
1,17,31,0.025735671502650975
1,18,0,-0.20310693227074147
1,18,1,0.12585932974427644
1,18,2,-0.19361688804363267
1,18,3,-0.15924343553195183
1,18,4,0.08085586664066374
1,18,5,-0.042179778240618485
1,18,6,-0.07469935125999758
1,18,7,-0.09698361787858058
1,18,8,0.2544419471735986
1,18,9,0.1606118677442662
1,18,10,0.08175570862133112
1,18,11,0.31132436984359657
1,18,12,0.08124385440825416
1,18,13,0.0015765059642079318
1,18,14,0.35185128069579125
1,18,15,0.026563318965957212
1,18,16,-0.030964729301581777
1,18,17,-0.047370163220423984
1,18,18,0.5033584626582714
1,18,19,0.0901638821059797
1,18,20,-0.17306813613830632
1,18,21,0.05047785421633425
1,18,22,-0.1643130315380446
1,18,23,-0.1265350104551243
1,18,24,-0.028359066287663954
1,18,25,-0.10848461968317744
1,18,26,-0.137748311386145
1,18,27,-0.20282742031270842
1,18,28,0.2162582846669468
1,18,29,-0.03926950682657751
1,18,30,0.06308788512160696
1,18,31,-0.06308788512160696
1,19,0,-0.07146353873517146
1,19,1,0.14462215153085206
1,19,2,-0.06206850717617605
1,19,3,-0.05226626783249099
1,19,4,0.010951467757057813
1,19,5,0.07326373057996133
1,19,6,0.04115338139707703
1,19,7,0.009590655344366162
1,19,8,0.014991799436661598
1,19,9,0.20250375268590362
1,19,10,0.03441521730878754
1,19,11,0.07656589362241689
1,19,12,0.047051938481920456
1,19,13,0.005561941754452133
1,19,14,0.1169179123812779
1,19,15,0.12804766759205263
1,19,16,0.0776391841043987
1,19,17,0.06547863351395732
1,19,18,0.0901638821059797
1,19,19,0.20457216075671933
1,19,20,-0.052784371937771093
1,19,21,0.09340192029144093
1,19,22,-0.041138311101750265
1,19,23,-0.0358645883380635
1,19,24,0.00959413044105702
1,19,25,0.06133341622738859
1,19,26,0.03773626375461345
1,19,27,0.008085729351354591
1,19,28,0.00891583182425457
1,19,29,0.1616986169069207
1,19,30,-0.010952797835534383
1,19,31,0.010952797835534383
1,20,0,0.21485912921361525
1,20,1,0.011932758343164093
1,20,2,0.2055198381712599
1,20,3,0.17238731892801037
1,20,4,-0.06398139247509763
1,20,5,0.04872781359568646
1,20,6,0.06421732400848151
1,20,7,0.08988025193274911
1,20,8,-0.11688985551974779
1,20,9,-0.14801721163785225
1,20,10,0.00444663233800376
1,20,11,-0.14960819536730594
1,20,12,0.006638979071502156
1,20,13,0.04047007430250803
1,20,14,-0.21277557654343693
1,20,15,0.007921776775673193
1,20,16,0.030966398786060195
1,20,17,0.07395619973349547
1,20,18,-0.17306813613830632
1,20,19,-0.052784371937771093
1,20,20,0.18020906739509904
1,20,21,0.030571990665531148
1,20,22,0.17296280754213297
1,20,23,0.13410515072943077
1,20,24,-0.03635445240250188
1,20,25,0.0784208442824351
1,20,26,0.093885226497231
1,20,27,0.14442787640219168
1,20,28,-0.048229736785523274
1,20,29,0.000877355708316858
1,20,30,-0.09652393921396607
1,20,31,0.09652393921396607
1,21,0,0.026615304105863512
1,21,1,0.7797648598097542
1,21,2,0.02348016832813233
1,21,3,0.02825588140216007
1,21,4,-0.1902509205270561
1,21,5,-0.015988148885377005
1,21,6,0.010619133675769376
1,21,7,-0.025602552308202835
1,21,8,-0.1392384497010301
1,21,9,-0.04195148102997555
1,21,10,0.09783008191768205
1,21,11,0.6134124312160756
1,21,12,0.07794262214632361
1,21,13,0.056121431725139996
1,21,14,0.1461986570420681
1,21,15,0.055520975503196277
1,21,16,0.021438758361611743
1,21,17,-0.04123961658968323
1,21,18,0.05047785421633425
1,21,19,0.09340192029144093
1,21,20,0.030571990665531148
1,21,21,0.7646498213228344
1,21,22,0.023037168573801236
1,21,23,0.028229962140032424
1,21,24,-0.0784539383333869
1,21,25,-0.0007785711309554964
1,21,26,0.007676698244526079
1,21,27,-0.05843666840843256
1,21,28,-0.08336278272126911
1,21,29,0.022034576023480416
1,21,30,-0.061387898042884546
1,21,31,0.061387898042884546
1,22,0,0.2068837809398042
1,22,1,0.008446074827444382
1,22,2,0.19905070443050982
1,22,3,0.16543782982928362
1,22,4,-0.05671541315980641
1,22,5,0.060768467590724934
1,22,6,0.07117547362385632
1,22,7,0.0936248648253891
1,22,8,-0.11275693191701425
1,22,9,-0.12940702966719328
1,22,10,0.0008848688213346081
1,22,11,-0.15352093594889882
1,22,12,0.007861805946974228
1,22,13,0.03700029367119651
1,22,14,-0.20933008077637258
1,22,15,0.02352437680398113
1,22,16,0.04076537899843707
1,22,17,0.08392773920100131
1,22,18,-0.1643130315380446
1,22,19,-0.041138311101750265
1,22,20,0.172962807542133
1,22,21,0.023037168573801243
1,22,22,0.16905059692342034
1,22,23,0.1282768591898198
1,22,24,-0.03198843881447409
1,22,25,0.09167117757855092
1,22,26,0.1039015979791564
1,22,27,0.15267953286165153
1,22,28,-0.041090732129257145
1,22,29,0.013829801788019
1,22,30,-0.09531911895040052
1,22,31,0.09531911895040052
1,23,0,0.15870244525018898
1,23,1,0.015291164405197767
1,23,2,0.1513760299429432
1,23,3,0.12943094402556243
1,23,4,-0.0508316519021335
1,23,5,0.03122954600053088
1,23,6,0.044309844857404974
1,23,7,0.06362187169964036
1,23,8,-0.08941740502732862
1,23,9,-0.10834542215653795
1,23,10,0.006316505162914773
1,23,11,-0.1050771692975238
1,23,12,0.007168150673331682
1,23,13,0.03229597020393275
1,23,14,-0.15168919677279288
1,23,15,0.0011231978804548686
1,23,16,0.018535008284907825
1,23,17,0.045572916847299014
1,23,18,-0.1265350104551243
1,23,19,-0.0358645883380635
1,23,20,0.13410515072943077
1,23,21,0.028229962140032424
1,23,22,0.1282768591898198
1,23,23,0.10156102231523295
1,23,24,-0.029234331653451188
1,23,25,0.05286072286191076
1,23,26,0.06486673001889032
1,23,27,0.10049764524950841
1,23,28,-0.03951175730929284
1,23,29,0.0017563469020353735
1,23,30,-0.07945260939664346
1,23,31,0.07945260939664346
1,24,0,-0.07784068766527269
1,24,1,-0.14652119146690062
1,24,2,-0.06573266050982508
1,24,3,-0.06496217910936206
1,24,4,0.5133232752796457
1,24,5,0.1468201734101369
1,24,6,0.04056712589366297
1,24,7,0.06924962917469699
1,24,8,0.1528819352145036
1,24,9,0.2715436959760662
1,24,10,-0.032499685407264
1,24,11,-0.17573787556416207
1,24,12,-0.054054494506140215
1,24,13,-0.02582276047896159
1,24,14,0.1687448508042666
1,24,15,-0.03695899510946405
1,24,16,-0.007500445393208382
1,24,17,0.015836423620017272
1,24,18,-0.028359066287663954
1,24,19,0.00959413044105702
1,24,20,-0.03635445240250188
1,24,21,-0.0784539383333869
1,24,22,-0.03198843881447409
1,24,23,-0.029234331653451184
1,24,24,0.6512113569558637
1,24,25,0.1078552142197243
1,24,26,0.096270595460607
1,24,27,0.15026100334797762
