component,i,j,value
0,28,17,-0.4390004973234512
0,28,18,1.5147160728158555
0,28,19,-0.5973958763276459
0,28,20,0.2215699153498448
0,28,21,0.6427964281297024
0,28,22,0.23099751815571612
0,28,23,0.12733218231257834
0,28,24,1.0166416280689574
0,28,25,1.2129595608050476
0,28,26,0.7134498187774447
0,28,27,0.7441737488474834
0,28,28,2.385342767062737
0,28,29,1.0617815800128056
0,28,30,-0.8724320920290863
0,28,31,0.8724320920290863
0,29,0,-0.2397112728882307
0,29,1,0.015746001963175164
0,29,2,-0.21205041814033343
0,29,3,-0.197158715712975
0,29,4,0.6626278650483182
0,29,5,0.5897252195925763
0,29,6,0.4102135243304812
0,29,7,0.1253468293423302
0,29,8,0.5911703918046932
0,29,9,1.143824108205886
0,29,10,-0.1022881007293775
0,29,11,-0.07438504430447389
0,29,12,-0.11680830859474291
0,29,13,-0.10167916006715426
0,29,14,-0.45639985131002064
0,29,15,0.18552187468137887
0,29,16,0.19851216528681526
0,29,17,-0.44015015215180625
0,29,18,0.22652414554568218
0,29,19,0.48203058183550085
0,29,20,-0.07622264957116318
0,29,21,0.3040795023796208
0,29,22,-0.06471465147081304
0,29,23,-0.07216061133822173
0,29,24,1.014951007255046
0,29,25,1.0850041083209052
0,29,26,0.8693565083422312
0,29,27,0.4436859874009952
0,29,28,1.0617815800128056
0,29,29,1.6171983986341016
0,29,30,-0.31562039071492715
0,29,31,0.31562039071492715
0,30,0,-0.36196113522273987
0,30,1,-0.5237666718781055
0,30,2,-0.3834549005754389
0,30,3,-0.28249933089516654
0,30,4,-0.5864274631661529
0,30,5,-0.424343578506433
0,30,6,-0.3445516475471916
0,30,7,-0.48055660751983503
0,30,8,-0.2997636236095972
0,30,9,0.1977026696867946
0,30,10,-0.021292345831270088
0,30,11,0.17430498286890223
0,30,12,-0.010277116678160938
0,30,13,-0.07752293701177188
0,30,14,0.18716816013565257
0,30,15,0.3057265765167219
0,30,16,0.49253657938108747
0,30,17,0.28459340788436804
0,30,18,-0.18313081067640938
0,30,19,0.7794905300350784
0,30,20,-0.4053443415271404
0,30,21,-0.6970983597060264
0,30,22,-0.43311343772218497
0,30,23,-0.2992940163548181
0,30,24,-0.8313548226635966
0,30,25,-0.7234286362199179
0,30,26,-0.5267873812825539
0,30,27,-0.6276124366054083
0,30,28,-0.8724320920290863
0,30,29,-0.3156203907149271
0,30,30,1.066540864120804
0,30,31,-1.0665398641208041
0,31,0,0.36196113522273987
0,31,1,0.5237666718781055
0,31,2,0.3834549005754389
0,31,3,0.28249933089516654
0,31,4,0.5864274631661529
0,31,5,0.424343578506433
0,31,6,0.3445516475471916
0,31,7,0.48055660751983503
0,31,8,0.2997636236095972
0,31,9,-0.1977026696867946
0,31,10,0.021292345831270088
0,31,11,-0.17430498286890223
0,31,12,0.010277116678160938
0,31,13,0.07752293701177188
0,31,14,-0.18716816013565257
0,31,15,-0.3057265765167219
0,31,16,-0.49253657938108747
0,31,17,-0.28459340788436804
0,31,18,0.18313081067640938
0,31,19,-0.7794905300350784
0,31,20,0.4053443415271404
0,31,21,0.6970983597060264
0,31,22,0.43311343772218497
0,31,23,0.2992940163548181
0,31,24,0.8313548226635966
0,31,25,0.7234286362199179
0,31,26,0.5267873812825539
0,31,27,0.6276124366054083
0,31,28,0.8724320920290863
0,31,29,0.3156203907149271
0,31,30,-1.0665398641208041
0,31,31,1.066540864120804
1,0,0,0.806591474972304
1,0,1,0.06660282039242933
1,0,2,0.806342621744776
1,0,3,0.9423943494252386
1,0,4,0.024434295843391372
1,0,5,0.29216371755895854
1,0,6,0.5286378660349018
1,0,7,0.5948784107461974
1,0,8,0.05681032974309441
1,0,9,-0.22425188527954362
1,0,10,0.7530954168014471
1,0,11,0.09507036669061729
1,0,12,0.7567600981106056
1,0,13,0.8928358423440552
1,0,14,0.13916443755728666
1,0,15,0.2313291834632833
1,0,16,0.22914334430878125
1,0,17,0.24338815135074504
1,0,18,0.2068629995337827
1,0,19,0.09781455919298408
1,0,20,0.7164810957222373
1,0,21,-0.06109386516499733
1,0,22,0.7208109001133882
1,0,23,0.8504090908444388
1,0,24,-0.11990714660325161
1,0,25,0.06309591315137061
1,0,26,0.20035811554539867
1,0,27,0.3007138950745912
1,0,28,-0.1482077106715034
1,0,29,-0.21926075677360168
1,0,30,2.8123781878938467e-31
1,0,31,-2.8123781878938467e-31
1,1,0,0.06660282039242935
1,1,1,0.7424315504424391
1,1,2,0.06846593081322207
1,1,3,0.07609618629010031
1,1,4,-0.13776044734247211
1,1,5,0.023483149649346217
1,1,6,0.03410627330135291
1,1,7,0.0012768932203398458
1,1,8,-0.061687574493743354
1,1,9,-0.06830345049439471
1,1,10,0.06144701848093924
1,1,11,0.17001141729418667
1,1,12,0.08957520516988585
1,1,13,0.07228236025692819
1,1,14,0.005936361593817047
1,1,15,0.10637586002007969
1,1,16,0.06139432075970561
1,1,17,0.05730876191752036
1,1,18,-0.00809712158605308
1,1,19,0.008711444948333357
1,1,20,0.09420566945545851
1,1,21,0.5945037371257402
1,1,22,0.10286744220658223
1,1,23,0.1122490654692105
1,1,24,-0.06040475939267686
1,1,25,0.053971688643253087
1,1,26,0.023203353114634853
1,1,27,0.00710254676533284
1,1,28,-0.06009807854156196
1,1,29,-0.0563756984762059
1,1,30,8.045721104541674e-32
1,1,31,-8.045721104541674e-32
1,2,0,0.806342621744776
1,2,1,0.06846593081322207
1,2,2,0.812514514561037
1,2,3,0.9443279984846891
1,2,4,0.06856429723845174
1,2,5,0.35593607850145104
1,2,6,0.5795052127926156
1,2,7,0.6358798111495431
1,2,8,0.1017484521452566
1,2,9,-0.17098616394806454
1,2,10,0.78251531988204
1,2,11,0.11967664853189754
1,2,12,0.7981958353387616
1,2,13,0.9190803270755434
1,2,14,0.15943935228078387
1,2,15,0.27913987969369547
1,2,16,0.2610816685197054
1,2,17,0.2784520937781293
1,2,18,0.2255751812795795
1,2,19,0.13038949032805647
1,2,20,0.7166979843597696
1,2,21,-0.06068250497679873
1,2,22,0.7302072361628378
1,2,23,0.852158928839822
1,2,24,-0.09369156634679014
1,2,25,0.10784154161496165
1,2,26,0.23590613262366097
1,2,27,0.330560254514211
1,2,28,-0.13162345512920864
1,2,29,-0.18008710936008762
1,2,30,1.4206858887298812e-31
1,2,31,-1.4206858887298812e-31
1,3,0,0.9423943494252386
1,3,1,0.07609618629010031
1,3,2,0.9443279984846891
1,3,3,1.124868200648094
1,3,4,0.05122274543438012
1,3,5,0.3393251865017832
1,3,6,0.6308637260563775
1,3,7,0.7035557986493212
1,3,8,0.05105503277783925
1,3,9,-0.25192582595794993
1,3,10,0.9616874704973626
1,3,11,0.10873792422837772
1,3,12,0.9669547658442322
1,3,13,1.1599891687892818
1,3,14,0.1740488310826527
1,3,15,0.25867206024873124
1,3,16,0.2635510609809387
1,3,17,0.27067970994531854
1,3,18,0.2286494109682431
1,3,19,0.10854189828979946
1,3,20,0.8435451313311502
1,3,21,-0.0721377600548751
1,3,22,0.8510344286421395
1,3,23,1.024657806709565
1,3,24,-0.12764591544585235
1,3,25,0.06887155032658633
1,3,26,0.23171678871645732
1,3,27,0.3494293711337097
1,3,28,-0.2014790912415203
1,3,29,-0.25509336627789914
1,3,30,1.4786730678617132e-31
1,3,31,-1.4786730678617132e-31
1,4,0,0.024434295843391372
1,4,1,-0.13776044734247211
1,4,2,0.06856429723845173
1,4,3,0.05122274543438012
1,4,4,0.7708024433712779
1,4,5,0.5469076418755109
1,4,6,0.5600427113405657
1,4,7,0.5112089472303533
1,4,8,0.45090539942198093
1,4,9,0.5451343816468263
1,4,10,0.30061062019971097
1,4,11,0.16663192658920292
1,4,12,0.29584611247501547
1,4,13,0.2749405157132002
1,4,14,0.2794598789240813
1,4,15,0.2675555917305627
1,4,16,0.22964089399132223
1,4,17,0.17874447674709168
1,4,18,0.1272064068385822
1,4,19,0.22802041701748033
1,4,20,0.05893549518505835
1,4,21,-0.07516204343844919
1,4,22,0.09565320921874527
1,4,23,0.07967223012639423
1,4,24,0.5402699650341997
1,4,25,0.3390098499081545
1,4,26,0.35840928223536417
1,4,27,0.3423430357125411
1,4,28,0.1924777362743666
1,4,29,0.3936704247802897
1,4,30,3.769166643569073e-32
1,4,31,-3.769166643569073e-32
1,5,0,0.29216371755895854
1,5,1,0.023483149649346217
1,5,2,0.35593607850145104
1,5,3,0.3393251865017832
1,5,4,0.5469076418755109
1,5,5,0.8612431373266545
1,5,6,0.7519156501780114
1,5,7,0.6911981916733961
1,5,8,0.592841288089708
1,5,9,0.5582004250400016
1,5,10,0.5391252353015956
1,5,11,0.2612308911792946
1,5,12,0.6291737278826465
1,5,13,0.5003357682716002
1,5,14,0.2514681538529159
1,5,15,0.6202722968490965
1,5,16,0.4161057141967289
1,5,17,0.46513219046596294
1,5,18,0.3017752259597353
1,5,19,0.3987413639943841
1,5,20,0.3003649766079477
1,5,21,-0.017257320222543924
1,5,22,0.3814255502095657
1,5,23,0.34165508862640503
1,5,24,0.3149624518609876
1,5,25,0.5938232762109132
1,5,26,0.5039502010830059
1,5,27,0.5031473985624239
1,5,28,0.2600218456574158
1,5,29,0.4431892824233166
1,5,30,1.8265961426527044e-31
1,5,31,-1.8265961426527044e-31
1,6,0,0.5286378660349018
1,6,1,0.03410627330135291
1,6,2,0.5795052127926156
1,6,3,0.6308637260563775
1,6,4,0.5600427113405657
1,6,5,0.7519156501780114
1,6,6,0.9144355348292244
1,6,7,0.834760365903575
1,6,8,0.47139232070042225
1,6,9,0.3345468671672784
1,6,10,0.7465479843367999
1,6,11,0.2622909538632951
1,6,12,0.799904981641496
1,6,13,0.7980250487560098
1,6,14,0.32767251163669914
1,6,15,0.5398159726476084
1,6,16,0.4717314086917527
1,6,17,0.43033837460098506
1,6,18,0.3155349829393447
1,6,19,0.31810014266066594
1,6,20,0.47599524047232483
1,6,21,-0.04362754024241452
1,6,22,0.541190323387063
1,6,23,0.5685527733826813
1,6,24,0.26896904546032685
1,6,25,0.42617019990643235
1,6,26,0.5444637435426486
1,6,27,0.5061735662927855
1,6,28,0.09425743688049594
1,6,29,0.20512127829716773
1,6,30,-4.3490384348873917e-32
1,6,31,4.3490384348873917e-32
1,7,0,0.5948784107461974
1,7,1,0.0012768932203398458
1,7,2,0.6358798111495431
1,7,3,0.7035557986493212
1,7,4,0.5112089472303533
1,7,5,0.6911981916733961
1,7,6,0.834760365903575
1,7,7,0.861067419777147
1,7,8,0.44792793610659415
1,7,9,0.26225671466752926
1,7,10,0.7476991471819572
1,7,11,0.21987536151052325
1,7,12,0.7813712911257882
1,7,13,0.7916642977779417
1,7,14,0.2737856796424078
1,7,15,0.4480870930633536
1,7,16,0.3806051230016098
1,7,17,0.4132883572039467
1,7,18,0.3043950088099487
1,7,19,0.2735466617072815
1,7,20,0.5484275941128208
1,7,21,-0.075798584589313
1,7,22,0.5972194681991195
1,7,23,0.6489411729812754
1,7,24,0.2219023448980593
1,7,25,0.3485974403019291
1,7,26,0.43729876229671016
1,7,27,0.5177381408658152
1,7,28,0.07899957397192833
1,7,29,0.13817714811274617
1,7,30,5.798717913183189e-32
1,7,31,-5.798717913183189e-32
1,8,0,0.05681032974309442
1,8,1,-0.061687574493743354
1,8,2,0.1017484521452566
1,8,3,0.051055032777839265
1,8,4,0.45090539942198093
1,8,5,0.592841288089708
1,8,6,0.47139232070042225
1,8,7,0.44792793610659415
1,8,8,0.8918854517902752
1,8,9,0.48618765095658567
1,8,10,0.2887906934812273
1,8,11,0.26299447007981436
1,8,12,0.3392918518018812
1,8,13,0.20903885107798753
1,8,14,0.15520455577380082
1,8,15,0.4450895242443963
1,8,16,0.2763897048207944
1,8,17,0.342774076040201
1,8,18,0.4562474364943529
1,8,19,0.33037824105078006
1,8,20,0.06328245177777121
1,8,21,-0.05921177142699067
1,8,22,0.1213676706127534
1,8,23,0.052345698923259104
1,8,24,0.19634916132116811
1,8,25,0.3670188280594126
1,8,26,0.2764532334469905
1,8,27,0.32184621336669184
1,8,28,0.5702982277005596
1,8,29,0.35355139798117596
1,8,30,6.088653808842349e-32
1,8,31,-6.088653808842349e-32
1,9,0,-0.22425188527954362
1,9,1,-0.06830345049439471
1,9,2,-0.17098616394806454
1,9,3,-0.25192582595794993
1,9,4,0.5451343816468263
1,9,5,0.5582004250400016
1,9,6,0.3345468671672784
1,9,7,0.26225671466752926
1,9,8,0.48618765095658567
1,9,9,0.7597465515824321
1,9,10,0.049923882908194675
1,9,11,0.17848173258682637
1,9,12,0.11260005692996321
1,9,13,-0.055846644587761646
1,9,14,0.1192626030100883
1,9,15,0.3204066066271933
1,9,16,0.18859292532751284
1,9,17,0.2140857595928035
1,9,18,0.06425459897124054
1,9,19,0.3258839861303909
1,9,20,-0.15661850661305482
1,9,21,-0.0016793114450292187
1,9,22,-0.1017565543564861
1,9,23,-0.18943739105474836
1,9,24,0.40917647059419704
1,9,25,0.4282723703081424
1,9,26,0.2953882844471867
1,9,27,0.2541413625549474
1,9,28,0.27239047678174455
1,9,29,0.614059111970519
1,9,30,-3.189294852250754e-32
1,9,31,3.189294852250754e-32
1,10,0,0.7530954168014471
1,10,1,0.06144701848093924
1,10,2,0.78251531988204
1,10,3,0.9616874704973626
1,10,4,0.30061062019971097
1,10,5,0.5391252353015956
1,10,6,0.7465479843367999
1,10,7,0.7476991471819572
1,10,8,0.2887906934812273
1,10,9,0.049923882908194675
1,10,10,1.7650435055735214
1,10,11,0.4020286153797653
1,10,12,1.7769753166843232
1,10,13,1.8493703974192985
1,10,14,0.4720292317284577
1,10,15,0.5261831070399924
1,10,16,0.4730081721458401
1,10,17,0.6025275631121895
1,10,18,0.630264807421104
1,10,19,0.33783333925899534
1,10,20,0.7533185583319205
1,10,21,-0.16011394079552255
1,10,22,0.7882183503738797
1,10,23,0.951959956665711
1,10,24,-0.0838345194576211
1,10,25,0.07908092839299827
1,10,26,0.19777517955714818
1,10,27,0.31079603432777186
1,10,28,-0.27634375879541884
1,10,29,-0.18491278791171378
1,10,30,1.536660246993545e-31
1,10,31,-1.536660246993545e-31
1,11,0,0.09507036669061729
1,11,1,0.17001141729418665
1,11,2,0.11967664853189754
1,11,3,0.10873792422837772
1,11,4,0.16663192658920292
1,11,5,0.2612308911792946
1,11,6,0.2622909538632951
1,11,7,0.21987536151052325
1,11,8,0.26299447007981436
1,11,9,0.17848173258682637
1,11,10,0.4020286153797653
1,11,11,0.8043778083375853
1,11,12,0.4907892856798826
1,11,13,0.31548195303446264
1,11,14,0.32848364463045726
1,11,15,0.4142354791854571
1,11,16,0.32362904632742184
1,11,17,0.4519174984666317
1,11,18,0.46593753626895007
1,11,19,0.3172341876850934
1,11,20,0.010951562041612307
1,11,21,0.17740353527148237
1,11,22,0.0544515943651725
1,11,23,0.010765035705447693
1,11,24,-0.0899030220638575
1,11,25,-0.01638319002875873
1,11,26,-0.0036469229299890254
1,11,27,0.007136819375620444
1,11,28,-0.1267213333739682
1,11,29,-0.08136882533983289
1,11,30,7.248397391478986e-34
1,11,31,-7.248397391478986e-34
1,12,0,0.7567600981106056
1,12,1,0.08957520516988583
1,12,2,0.7981958353387616
1,12,3,0.9669547658442322
1,12,4,0.29584611247501547
1,12,5,0.6291737278826465
1,12,6,0.799904981641496
1,12,7,0.7813712911257882
1,12,8,0.3392918518018812
1,12,9,0.11260005692996321
1,12,10,1.7769753166843232
1,12,11,0.4907892856798826
1,12,12,1.8807421091842327
1,12,13,1.8664695889733016
1,12,14,0.4592833274484285
1,12,15,0.6350231088323239
1,12,16,0.542258203438193
1,12,17,0.7275939494769871
1,12,18,0.7142201360431832
1,12,19,0.40995449263430433
1,12,20,0.7243995429617117
1,12,21,-0.14236245960084346
1,12,22,0.7936260004957426
1,12,23,0.9160101777496901
1,12,24,-0.12049172610971137
1,12,25,0.14663152982153282
1,12,26,0.23581419268921738
1,12,27,0.3431644813259779
1,12,28,-0.26061754271368476
1,12,29,-0.14854088688934594
1,12,30,1.07276281393889e-31
1,12,31,-1.07276281393889e-31
1,13,0,0.8928358423440552
1,13,1,0.07228236025692819
1,13,2,0.9190803270755434
1,13,3,1.1599891687892818
1,13,4,0.2749405157132002
1,13,5,0.5003357682716002
1,13,6,0.7980250487560098
1,13,7,0.7916642977779417
1,13,8,0.20903885107798753
1,13,9,-0.05584664458776166
1,13,10,1.8493703974192985
1,13,11,0.31548195303446264
1,13,12,1.8664695889733016
1,13,13,2.112878661289086
1,13,14,0.4395833799726509
1,13,15,0.4667450777966466
1,13,16,0.44381329136283826
1,13,17,0.4980638217115011
1,13,18,0.5090639909659895
1,13,19,0.2790825880000464
1,13,20,0.8679853647893885
1,13,21,-0.1474143396997613
1,13,22,0.8999079479034978
1,13,23,1.1373089936124874
1,13,24,-0.08997447424845528
1,13,25,0.07191343361924052
1,13,26,0.22564276731156932
1,13,27,0.33291940576442636
1,13,28,-0.3349883823991943
1,13,29,-0.23669021283417757
1,13,30,1.3916922991639653e-31
1,13,31,-1.3916922991639653e-31
1,14,0,0.13916443755728666
1,14,1,0.005936361593817047
1,14,2,0.15943935228078387
1,14,3,0.1740488310826527
1,14,4,0.2794598789240813
1,14,5,0.2514681538529159
1,14,6,0.32767251163669914
1,14,7,0.2737856796424078
1,14,8,0.15520455577380082
1,14,9,0.11926260301008833
1,14,10,0.4720292317284577
1,14,11,0.32848364463045726
1,14,12,0.4592833274484285
1,14,13,0.4395833799726509
1,14,14,0.6497000872323334
1,14,15,0.3080367103286598
1,14,16,0.3155099421776741
1,14,17,0.34023389547496646
1,14,18,0.33249025502575613
1,14,19,0.2117298520424297
1,14,20,0.050553217175703595
1,14,21,-0.104680957005933
1,14,22,0.07380721626977917
1,14,23,0.0625895448669446
1,14,24,0.16888158546245427
1,14,25,-0.010228296588397289
1,14,26,0.05977235876755928
1,14,27,0.07821668315016449
1,14,28,-0.20784706558702015
1,14,29,-0.08069469455678252
1,14,30,-2.8993589565915945e-32
1,14,31,2.8993589565915945e-32
1,15,0,0.2313291834632833
1,15,1,0.10637586002007969
1,15,2,0.27913987969369547
1,15,3,0.25867206024873124
1,15,4,0.2675555917305627
1,15,5,0.6202722968490965
1,15,6,0.5398159726476084
1,15,7,0.4480870930633536
1,15,8,0.4450895242443963
1,15,9,0.3204066066271933
1,15,10,0.5261831070399924
1,15,11,0.4142354791854571
1,15,12,0.6350231088323239
1,15,13,0.4667450777966466
1,15,14,0.3080367103286598
1,15,15,0.7578391091602912
1,15,16,0.4926130336972259
1,15,17,0.550382259126061
1,15,18,0.49466666773054463
1,15,19,0.43377677206536125
1,15,20,0.18824828407743793
1,15,21,-0.0020054708156140885
1,15,22,0.2678448664083812
1,15,23,0.20491075979190854
1,15,24,0.04914105110140077
1,15,25,0.44523911403634747
1,15,26,0.3438354410621518
1,15,27,0.2906257154293988
1,15,28,0.11953905604753358
1,15,29,0.22040583941900857
1,15,30,1.1597435826366378e-32
1,15,31,-1.1597435826366378e-32
1,16,0,0.22914334430878125
1,16,1,0.06139432075970561
1,16,2,0.2610816685197054
1,16,3,0.2635510609809387
1,16,4,0.22964089399132223
1,16,5,0.41610571419672887
1,16,6,0.4717314086917527
1,16,7,0.3806051230016098
1,16,8,0.2763897048207944
1,16,9,0.18859292532751282
1,16,10,0.4730081721458401
1,16,11,0.32362904632742184
1,16,12,0.542258203438193
1,16,13,0.44381329136283826
1,16,14,0.3155099421776741
1,16,15,0.4926130336972259
1,16,16,0.42111635571793427
1,16,17,0.4456415313020781
1,16,18,0.3928766136876544
1,16,19,0.2898708399798331
1,16,20,0.16179007671806192
1,16,21,-0.04087171612792669
1,16,22,0.21493741542995976
1,16,23,0.18325439572904262
1,16,24,0.03935813055758609
1,16,25,0.2148391755599964
1,16,26,0.2862163279053901
1,16,27,0.21010763898280968
1,16,28,-0.005164265582639985
1,16,29,0.060445025857417546
1,16,30,-9.422916608922683e-33
1,16,31,9.422916608922683e-33
1,17,0,0.24338815135074504
1,17,1,0.05730876191752036
1,17,2,0.2784520937781293
1,17,3,0.27067970994531854
1,17,4,0.17874447674709168
1,17,5,0.46513219046596294
1,17,6,0.43033837460098506
1,17,7,0.4132883572039467
1,17,8,0.342774076040201
1,17,9,0.2140857595928035
1,17,10,0.6025275631121895
1,17,11,0.4519174984666317
1,17,12,0.7275939494769871
1,17,13,0.4980638217115011
1,17,14,0.34023389547496646
1,17,15,0.550382259126061
1,17,16,0.4456415313020781
1,17,17,0.8193403467254355
1,17,18,0.51911335212685
1,17,19,0.3753321637569717
1,17,20,0.1862241233182123
1,17,21,-0.08725491120609322
1,17,22,0.25095448414860644
1,17,23,0.2049326113181293
1,17,24,-0.033569057621112224
1,17,25,0.17500447532380442
1,17,26,0.19305475904313452
1,17,27,0.28783554329956446
1,17,28,-0.07005931374262474
1,17,29,0.03118672497033063
1,17,30,3.479230747909913e-32
1,17,31,-3.479230747909913e-32
1,18,0,0.2068629995337827
1,18,1,-0.00809712158605308
1,18,2,0.2255751812795795
1,18,3,0.2286494109682431
1,18,4,0.1272064068385822
1,18,5,0.3017752259597353
1,18,6,0.3155349829393447
1,18,7,0.3043950088099487
1,18,8,0.4562474364943529
1,18,9,0.06425459897124054
1,18,10,0.630264807421104
1,18,11,0.46593753626895007
1,18,12,0.7142201360431832
1,18,13,0.5090639909659895
1,18,14,0.33249025502575613
1,18,15,0.49466666773054463
1,18,16,0.3928766136876544
1,18,17,0.51911335212685
1,18,18,1.1040320340824104
1,18,19,0.28645638955377034
1,18,20,0.07633753448733815
1,18,21,-0.14331313250612657
1,18,22,0.12168901008304403
1,18,23,0.04861652550968219
1,18,24,-0.18929735713514215
1,18,25,0.05100456390036268
1,18,26,0.056810825139673185
1,18,27,0.07924067226654298
1,18,28,0.34403403455878545
1,18,29,-0.13310267356040176
1,18,30,-2.1745192174436959e-32
1,18,31,2.1745192174436959e-32
1,19,0,0.09781455919298408
1,19,1,0.008711444948333357
1,19,2,0.13038949032805647
1,19,3,0.10854189828979946
1,19,4,0.22802041701748033
1,19,5,0.3987413639943841
1,19,6,0.31810014266066594
1,19,7,0.2735466617072815
1,19,8,0.33037824105078006
1,19,9,0.3258839861303909
1,19,10,0.33783333925899534
1,19,11,0.3172341876850934
1,19,12,0.40995449263430433
1,19,13,0.2790825880000464
1,19,14,0.2117298520424297
1,19,15,0.43377677206536125
1,19,16,0.2898708399798331
1,19,17,0.3753321637569717
1,19,18,0.28645638955377034
1,19,19,0.3742168559915188
1,19,20,0.06872419079677737
1,19,21,-0.05150535623741744
1,19,22,0.11375795248703743
1,19,23,0.06834869112238263
1,19,24,0.057265116906883407
1,19,25,0.22672588299571422
1,19,26,0.17015886587501547
1,19,27,0.15908983052439252
1,19,28,0.03463201122499024
1,19,29,0.24482531100815688
1,19,30,-7.248397391478986e-33
1,19,31,7.248397391478986e-33
1,20,0,0.7164810957222373
1,20,1,0.09420566945545851
1,20,2,0.7166979843597696
1,20,3,0.8435451313311502
1,20,4,0.05893549518505835
1,20,5,0.3003649766079477
1,20,6,0.47599524047232483
1,20,7,0.5484275941128208
1,20,8,0.06328245177777121
1,20,9,-0.15661850661305482
1,20,10,0.7533185583319205
1,20,11,0.010951562041612307
1,20,12,0.7243995429617117
1,20,13,0.8679853647893885
1,20,14,0.050553217175703595
1,20,15,0.18824828407743793
1,20,16,0.16179007671806192
1,20,17,0.1862241233182123
1,20,18,0.07633753448733815
1,20,19,0.06872419079677737
1,20,20,0.7623616994755394
1,20,21,0.024283289806338544
1,20,22,0.7565084212837011
1,20,23,0.9158296848500053
1,20,24,0.00472856429381303
1,20,25,0.14875223857421033
1,20,26,0.24060162899474644
1,20,27,0.3481741674600167
1,20,28,-0.05532758635072971
1,20,29,-0.09379880623447823
1,20,30,-2.609423060932435e-32
1,20,31,2.609423060932435e-32
1,21,0,-0.06109386516499733
1,21,1,0.5945037371257402
1,21,2,-0.06068250497679873
1,21,3,-0.0721377600548751
1,21,4,-0.07516204343844919
1,21,5,-0.017257320222543924
1,21,6,-0.04362754024241452
1,21,7,-0.075798584589313
1,21,8,-0.05921177142699067
1,21,9,-0.0016793114450292187
1,21,10,-0.16011394079552255
1,21,11,0.17740353527148237
1,21,12,-0.14236245960084343
1,21,13,-0.1474143396997613
1,21,14,-0.104680957005933
1,21,15,-0.0020054708156140885
1,21,16,-0.04087171612792669
1,21,17,-0.08725491120609322
1,21,18,-0.14331313250612657
1,21,19,-0.05150535623741744
1,21,20,0.024283289806338548
1,21,21,0.6532470318050485
1,21,22,0.028955745549882995
1,21,23,0.03573199584659629
1,21,24,0.06872019996879568
1,21,25,0.11044581035302374
1,21,26,0.05041748456241061
1,21,27,0.023043714187265106
1,21,28,0.0724237663856978
1,21,29,0.06823137398941084
1,21,30,1.565653836559461e-31
1,21,31,-1.565653836559461e-31
1,22,0,0.7208109001133882
1,22,1,0.10286744220658223
1,22,2,0.7302072361628378
1,22,3,0.8510344286421395
1,22,4,0.09565320921874526
1,22,5,0.3814255502095657
1,22,6,0.541190323387063
1,22,7,0.5972194681991195
1,22,8,0.1213676706127534
1,22,9,-0.1017565543564861
1,22,10,0.7882183503738797
1,22,11,0.054451594365172516
1,22,12,0.7936260004957426
1,22,13,0.8999079479034978
1,22,14,0.07380721626977917
1,22,15,0.2678448664083812
1,22,16,0.21493741542995976
1,22,17,0.25095448414860644
1,22,18,0.12168901008304403
1,22,19,0.11375795248703743
1,22,20,0.7565084212837011
1,22,21,0.028955745549882988
1,22,22,0.7733449135561349
1,22,23,0.9109169113186731
1,22,24,0.015854081528858206
1,22,25,0.2101772943471393
1,22,26,0.2855955996386482
1,22,27,0.38476749975812585
1,22,28,-0.03322905521936785
1,22,29,-0.056931109917229314
1,22,30,1.9425705009163684e-31
1,22,31,-1.9425705009163684e-31
1,23,0,0.8504090908444388
1,23,1,0.1122490654692105
1,23,2,0.852158928839822
1,23,3,1.024657806709565
1,23,4,0.07967223012639423
1,23,5,0.34165508862640503
1,23,6,0.5685527733826813
1,23,7,0.6489411729812754
1,23,8,0.052345698923259104
1,23,9,-0.18943739105474838
1,23,10,0.951959956665711
1,23,11,0.010765035705447693
1,23,12,0.9160101777496901
1,23,13,1.1373089936124874
1,23,14,0.0625895448669446
1,23,15,0.20491075979190854
1,23,16,0.1832543957290426
1,23,17,0.2049326113181293
1,23,18,0.04861652550968221
1,23,19,0.06834869112238263
1,23,20,0.9158296848500053
1,23,21,0.03573199584659629
1,23,22,0.9109169113186731
1,23,23,1.13394692848117
1,23,24,0.014221134589190151
1,23,25,0.1629422256329248
1,23,26,0.27991378296949876
1,23,27,0.40548767440725414
1,23,28,-0.10745754829439891
1,23,29,-0.12230205544137442
1,23,30,9.857820452411421e-32
1,23,31,-9.857820452411421e-32
1,24,0,-0.11990714660325161
1,24,1,-0.060404759392676845
1,24,2,-0.09369156634679014
1,24,3,-0.12764591544585235
1,24,4,0.5402699650341997
1,24,5,0.3149624518609876
1,24,6,0.26896904546032685
1,24,7,0.22190234489805932
1,24,8,0.19634916132116811
1,24,9,0.40917647059419704
1,24,10,-0.0838345194576211
1,24,11,-0.0899030220638575
1,24,12,-0.12049172610971137
1,24,13,-0.08997447424845528
1,24,14,0.16888158546245427
1,24,15,0.04914105110140077
1,24,16,0.03935813055758609
1,24,17,-0.033569057621112224
1,24,18,-0.18929735713514215
1,24,19,0.057265116906883407
1,24,20,0.00472856429381303
1,24,21,0.06872019996879568
1,24,22,0.015854081528858206
1,24,23,0.014221134589190151
1,24,24,0.6873886104133922
1,24,25,0.34385970184135195
1,24,26,0.3247994649937609
1,24,27,0.3006072756525088
1,24,28,0.2429540908870937
1,24,29,0.4423124209892342
1,24,30,1.014775634807058e-31
1,24,31,-1.014775634807058e-31
1,25,0,0.06309591315137061
1,25,1,0.053971688643253087
1,25,2,0.10784154161496165
1,25,3,0.06887155032658633
